"OUTID","Birth","SEXTYPENAME","REGNAME","AREANAME","TERNAME","REGTYPENAME","TerTypeName","ClassProfileNAME","ClassLangName","EONAME","EOTYPENAME","EORegName","EOAreaName","EOTerName","EOParent","UkrTest","UkrTestStatus","UkrBall100","UkrBall12","UkrBall","UkrPTName","UkrPTRegName","UkrPTAreaName","UkrPTTerName","histTest","HistLang","histTestStatus","histBall100","histBall12","histBall","histPTName","histPTRegName","histPTAreaName","histPTTerName","mathTest","mathLang","mathTestStatus","mathBall100","mathBall12","mathBall","mathPTName","mathPTRegName","mathPTAreaName","mathPTTerName","physTest","physLang","physTestStatus","physBall100","physBall12","physBall","physPTName","physPTRegName","physPTAreaName","physPTTerName","chemTest","chemLang","chemTestStatus","chemBall100","chemBall12","chemBall","chemPTName","chemPTRegName","chemPTAreaName","chemPTTerName","bioTest","bioLang","bioTestStatus","bioBall100","bioBall12","bioBall","bioPTName","bioPTRegName","bioPTAreaName","bioPTTerName","geoTest","geoLang","geoTestStatus","geoBall100","geoBall12","geoBall","geoPTName","geoPTRegName","geoPTAreaName","geoPTTerName","engTest","engTestStatus","engBall100","engBall12","engDPALevel","engBall","engPTName","engPTRegName","engPTAreaName","engPTTerName","fraTest","fraTestStatus","fraBall100","fraBall12","fraDPALevel","fraBall","fraPTName","fraPTRegName","fraPTAreaName","fraPTTerName","deuTest","deuTestStatus","deuBall100","deuBall12","deuDPALevel","deuBall","deuPTName","deuPTRegName","deuPTAreaName","deuPTTerName","spaTest","spaTestStatus","spaBall100","spaBall12","spaDPALevel","spaBall","spaPTName","spaPTRegName","spaPTAreaName","spaPTTerName"
"d0fa21cb-228c-4ab6-a4c7-4680a6208800",2000,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","118.0",5,33,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","100.0","null",26,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Географія","українська","Не з’явився","null","null","null","Рівненська загальноосвітня школа І-ІІІ ступенів №8 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"85f9e686-4e65-4341-9733-4458c51e4424",2000,"жіноча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","127.0",5,39,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"91e2b29d-7dc6-42a6-b120-8cab76cb0e07",2000,"жіноча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","132.0",6,42,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"a4200908-6f33-4e47-b049-25fd15f656d1",1999,"жіноча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","129.0",6,40,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"214331a9-f168-4478-b048-6b4bebcb826a",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","148.0",8,54,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"c98053ab-fc78-46c8-8d7b-8195f65a5e49",1998,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Випускник минулих років","місто","null","null","null","null","null","null","null","null","Українська мова і література","Зараховано","104.0","null",25,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","114.0","null",31,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Зараховано","114.0","null",14,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"a46b95b5-971c-47cf-8e57-773936883a97",1999,"жіноча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","118.0",7,33,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"ee052cc7-ea91-4d49-99b2-c64698f5cc7a",1998,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","102.0",4,24,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"a697ab93-09da-4926-8ab8-6c24c01e37d2",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Інший(багатопрофільність)","українська","Дубенська гімназія №2 Дубенської міської ради Рівненської області","гімназія","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","194.0",12,96,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","179.0",11,69,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Англійська мова","Зараховано","160.0",9,"стандарт(академічний)",48,"Рівненський навчально-виховний комплекс №2 ""Школа - Ліцей"" Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"472352e1-f1b5-4ee2-9342-ba2e65a5bd0e",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","173.0",10,75,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"edbb030d-431e-49c7-869c-d4c3f8bc2bf0",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","129.0",5,40,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"95235895-c66a-44d7-ba1a-2b8ae359647a",1999,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","null","null","null","null","null","null","Українська мова і література","Зараховано","143.0","null",50,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Не з’явився","null","null","null","Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Зараховано","119.0","null",16,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Біологія","українська","Зараховано","132.0","null",34,"Рівненська загальноосвітня школа І-ІІІ ступенів №8 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"3381e02a-13e0-431e-a6da-24c64ed3dc7b",2000,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Не подолав поріг","0.0",3,19,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"dba5c767-95d8-4e45-93a4-1aee8b91afda",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","152.0",8,57,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"f3e579bd-9603-4835-b5bc-7c050f645d1f",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Вищий комунальний навчальний заклад ""Дубенський медичний коледж"" Рівненської обласної ради","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","159.0",7,63,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"f86105f5-1c4d-49fb-a1a8-504672785cad",2000,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","123.0",5,36,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"70538722-f5b8-45a8-9b82-601f5b85b3f4",2001,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Універсальний","українська","Дубенська загальноосвітня школа І-ІІІ ступенів №3 Дубенської міської ради Рівненської області","середня загальноосвітня школа","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","112.0",4,30,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Не подолав поріг","0.0",3,20,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Біологія","українська","Зараховано","137.0",6,36,"Рівненський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - ліцей"" №19 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"cc0d91bf-9c49-4103-b278-51fcb219ab92",2000,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник минулих років","місто","null","null","null","null","null","null","null","null","Українська мова і література","Зараховано","132.0","null",42,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","125.0","null",35,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Англійська мова","Не подолав поріг","0.0","null","null",15,"Рівненська загальноосвітня школа І-ІІІ ступенів №8 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"32dab818-739c-4762-b18e-b67b05072117",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Міністерство освіти і науки України","Українська мова і література","Зараховано","169.0",8,72,"Дубенська гімназія №2 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","Математика","українська","Зараховано","155.0","null",33,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Фізика","українська","Зараховано","143.0","null",24,"Рівненська загальноосвітня школа І-ІІІ ступенів №23 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Англійська мова","Зараховано","124.0","null","null",31,"Рівненська загальноосвітня школа І-ІІІ ступенів №27 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"4cf89fd5-00d7-4e63-87c7-d9df02b88480",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Універсальний","українська","Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","середня загальноосвітня школа","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Не з’явився","null","null","null","Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Не з’явився","null","null","null","Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Математика","українська","Не з’явився","null","null","null","Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"52e38d25-3325-4d2b-a8ad-4181c16b47cf",2001,"чоловіча","Рівненська область","Рівненська область","м.Дубно","Учень (слухач) закладу професійної (професійно-технічної) освіти","місто","null","null","Державний навчальний заклад ""Дубенське вище художнє професійно-технічне училище""","вище художнє професійно-технічне училище","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","116.0",4,32,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"f9a54063-da38-41d9-bd7f-904309bbdf49",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж культури і мистецтв Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Не подолав поріг","0.0",4,18,"Дубенська загальноосвітня школа І-ІІІ ступенів №7 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"e9894fee-866d-4c68-87ab-133e144d8bc5",2000,"жіноча","Рівненська область","Рівненська область","м.Дубно","Випускник закладу загальної середньої освіти 2018 року","місто","Історичний","українська","Дубенська загальноосвітня школа І-ІІІ ступенів №1 Дубенської міської ради Рівненської області","середня загальноосвітня школа","Рівненська область","м.Дубно","м.Дубно","Управління освіти Дубенської міської ради ","Українська мова і література","Зараховано","167.0",8,70,"Дубенський навчально-виховний комплекс ""школа-гімназія"" Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","Історія України","українська","Зараховано","176.0",10,67,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","Біологія","українська","Зараховано","175.0",9,58,"Рівненський навчально-виховний комплекс ""Загальноосвітня школа І-ІІІ ступенів - ліцей"" №19 Рівненської міської ради","Рівненська область","м.Рівне","м.Рівне","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"e6b9b788-5816-47d0-9ef1-01660c771d60",2001,"жіноча","Рівненська область","Рівненська область","м.Дубно","Студент закладу вищої освіти","місто","null","null","Дубенський коледж культури і мистецтв Рівненського державного гуманітарного університету","вищий навчальний заклад I-II рівнів акредитації","Рівненська область","м.Дубно","м.Дубно","Управління освіти і науки Рівненської обласної державної адміністрації","Українська мова і література","Зараховано","100.0",5,23,"Дубенська загальноосвітня школа І-ІІІ ступенів №6 Дубенської міської ради Рівненської області","Рівненська область","м.Дубно","м.Дубно","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
